review_id,company,employee_role,employee_detail,review_text,review_date,star_rating,sentiment,predicted_label,predicted_score
65583168,Amaggi,Supervisor/Coordenador,Ex-funcionário(a),"Dar oportunidades de crescimento, investe em treinamentos e equipamentos.",2022-06-15,5.0,1,Neutral,0.9686286449432372
63285306,Amaggi,Administrative Assistant,Funcionário(a) atual,favoravel para crescimento pessoal dos colaboradores,2022-04-26,5.0,1,Neutral,0.6080635786056519
63487027,Amaggi,Analista De Riscos,"Funcionário(a) atual, menos de um ano","Rotina de trabalho bem definida, possibilidade de trabalho remoto e bom salário.",2022-04-30,5.0,1,Neutral,0.9553380012512208
63603929,Amaggi,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","benefícios, benefícios, benefícios, benefícios, benefícios, benefícios",2022-05-03,4.0,1,Neutral,0.9825928211212158
63057809,Amaggi,Assistente,Funcionário(a) atual,"Aprendizado, salário, benefícios e oportunidades.",2022-04-20,5.0,1,Neutral,0.988020360469818
58512456,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Tive muita oportunidade de aprendizado, desenvolvimento e conhecimento. Há carca de uma no foi promovida para o cargo de supervisão! Posso dizer que os talentos internos são vistos pela empresa!",2022-01-25,5.0,1,Neutral,0.6041185855865479
57190073,Amaggi,Analista De Crédito,Funcionário(a) atual,Em grande expansão. Possui funcionários que permitem abertura e que compartilham conhecimentos e experiências.,2021-12-29,4.0,1,Neutral,0.9017059206962584
58534631,Amaggi,Estagiário,"Ex-funcionário(a), menos de um ano",empresa grande com auxilio alimentação,2022-01-25,3.0,1,Neutral,0.9842551946640016
58409012,Amaggi,Assistente Fiscal,Funcionário(a) atual,"Desenvolvimento pessoal iminente, aprendizagem constante",2022-01-23,5.0,1,Neutral,0.9683208465576172
57413281,Amaggi,Auxiliar De Serviços Gerais/Auxiliar De Produção,"Ex-funcionário(a), menos de um ano",Empresa grande e melhor despenho,2022-01-04,5.0,1,Neutral,0.907235622406006
54300537,Amaggi,Analista De Tecnologia Da Informação (TI),"Ex-funcionário(a), mais de 5 anos","Segurança, estabilidade, oportunidades, treinamentos e benefícios.",2021-10-21,4.0,1,Neutral,0.98020201921463
53680982,Amaggi,Especialista,"Funcionário(a) atual, mais de um ano",Tem ampla gama de benefícios e assistências,2021-10-07,4.0,1,Neutral,0.9799947142601012
53142351,Amaggi,Vigilante Patrimonial,Funcionário(a) atual,UMA EMPRESA COMPROMETIDA COM OS FUNCIONÁRIOS E IDÔNEA...,2021-09-27,3.0,1,Neutral,0.9907287359237672
54321144,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Muito humana, se preocupa com seus colaboradores.",2021-10-21,5.0,1,Negative,0.960029363632202
55013290,Amaggi,Assistente Administrativo,Funcionário(a) atual,Benefícios e paga em dia,2021-11-07,5.0,1,Neutral,0.5438523292541504
54329706,Amaggi,Supervisor Operacional,"Funcionário(a) atual, mais de 3 anos",Liberdade criativa gestão participativa e melhoria Contínua,2021-10-21,5.0,1,Neutral,0.981879711151123
53124236,Amaggi,Operador De Empilhadeira,Funcionário(a) atual,Empresa para a aprender a trabalhar,2021-09-26,3.0,1,Neutral,0.9806657433509828
50971985,Amaggi,Especialista,Funcionário(a) atual,"Benefícios de plano de saúde com co-participação, previdência privada, plano odontológico e licenças paternidade e maternidade estendidas.",2021-08-11,5.0,1,Neutral,0.9870282411575316
50242525,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Benefícios (convênio, PPR, moradia e auxílio edução)",2021-07-25,3.0,1,Neutral,0.9799097776412964
52395036,Amaggi,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","Estrutura, benefícios, valorização, oportunidades, crescimento.",2021-09-11,5.0,1,Neutral,0.9873983860015868
51935445,Amaggi,Analista De Sistemas,Funcionário(a) atual,"PPR, Unimed nacional, Vale alimentação",2021-09-01,4.0,1,Neutral,0.9891939163208008
50392602,Amaggi,Comprador,"Ex-funcionário(a), mais de 3 anos","Benefícios, horários, alimentação na empresa, localização da empresa",2021-07-28,4.0,1,Neutral,0.9900681972503662
49535384,Amaggi,Laboratorista,"Ex-funcionário(a), menos de um ano","Empresa acolhedora, humanitária e familiar",2021-07-09,5.0,1,Neutral,0.7515766620635986
27292456,Amaggi,Analista Pleno,"Ex-funcionário(a), mais de 3 anos",Ambiente agradável para se trabalhar e salário acima da média de mercado de Cuiabá. Ainda com relação ao salário vale ressaltar que sempre foi pago em dia.,2018-05-02,2.0,1,Neutral,0.6985660195350647
26803484,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"A AMAGGI é uma multinacional e tem ampla oportunidade de crescimento; Ambiente saudável, treinamentos rápidos de crescimento pessoal e profissional; Garantia dos direitos e normas referente aos colaboradores; Oportunidade de trabalhar com mais de um programa, um deles o SAP que está em destaque hoje. Também a execução de mais de uma função; Apoio no crescimento profissional com parcialidade financeira na obtenção de melhor capacitação; Controle operacional por sistema, através de usuários e câmeras; Valorização profissional, espero ter a oportunidade de crescer profissionalmente junto com a AMAGGI.",2016-12-09,4.0,1,Neutral,0.954353928565979
27288065,Amaggi,Analista De Controladoria Júnior,Funcionário(a) atual,estrutura física; benefícios; ambiente de trabalho amistoso; baixa carga de trabalho e pressão (se comparado aos grandes centros); poucos conflitos,2016-12-05,3.0,1,Neutral,0.9851043820381165
26984147,Amaggi,Assistente Administrativo,Funcionário(a) atual,"Tem plano de saúde, odontológico. Vale alimentação(valor baixo comparado ao mercado), seguro de vida e plano de previdência. Ambiente físico confortável.",2018-03-13,3.0,1,Neutral,0.9771745800971984
26970295,Amaggi,Analista Administrativo,Funcionário(a) atual,"Tem plano de saúde, odontológico. Vale alimentação, seguro de vida e plano de previdência. Ambiente físico confortável, treinamentos disponível esporadicamente no prédio da Matriz.",2018-02-16,3.0,1,Neutral,0.9757757782936096
27357010,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"Oferece plano de saúde participativo, é um diferencial pois poucas empresas oferecem isso na cidade. Oferece refeição no local. Horário reduzido tbm é bom",2019-04-15,3.0,1,Neutral,0.8814256191253662
26990048,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Plano de saúde, vale alimentação, Previdencia privada, PPR, 50% auxilio educação, Material escolar para os filhos dos colaboradores, plano odontologico",2018-03-22,2.0,1,Neutral,0.9908961653709412
27287832,Amaggi,Analista Pleno,Funcionário(a) atual,"Nunca houve atraso de salário, Diretoria acessível, ambiente de trabalho tranquilo, Existe uma preocupação com o colaborador até onde a empresa acha que tenha responsabilidade.",2016-09-20,2.0,1,Neutral,0.9310806393623352
26808207,Amaggi,Analista Financeiro Júnior,"Ex-funcionário(a), mais de um ano","A empresa ainda está em expansão e existe a possibilidade de crescimento em longo prazo. Os materiais e instalações de trabalho são novos e suficientes. Plano de saúde com co-participação, plano odontológico, vale alimentação e PLR são benefícios oferecidos pela companhia. Os salários são condizentes e até superiores que a média paga em Cuiabá - MT.",2017-01-02,3.0,1,Neutral,0.956710398197174
27353092,Amaggi,Comprador,Funcionário(a) atual,"Ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções de grande escala, sendo permitido que sejam propostas soluções inovadoras. O escritório é bem localizado.",2019-04-09,2.0,1,Neutral,0.746928870677948
26790676,Amaggi,Assistente Administrativo II,Funcionário(a) atual,Os benefícios como o plano médico e odontológico oferecidos em co-participação são na minha visão o ponto mais forte da empresa quando se diz de permutação colaborador/empresa. A boa fama e a solidez da empresa frente ao mercado nacional e internacional também é um ponto positivo tanto no âmbito profissional quanto pessoal em alguns poucos casos.,2016-10-11,3.0,1,Neutral,0.8050602674484253
26789918,Amaggi,Analista,Funcionário(a) atual,"Ambiente agradável e organizado, liberdade para compartilhar ideias, em uma busca contante visando minimizar os impactos ambientais é proporciona oportunidade para amadurecer seus conhecimentos.",2016-10-07,2.0,1,Neutral,0.8889886736869812
27288783,Amaggi,Coordenador De Campo,"Ex-funcionário(a), menos de um ano","Gestores e superiores imediatos se preocupam com o colaborador, há apoio quando o colaborador deseja se especializar fazendo pós graduação ou cursos.",2017-05-20,3.0,1,Neutral,0.9801633954048156
26752093,Amaggi,Analista De Recrutamento E Seleção,Funcionário(a) atual,"Há um grande trabalho em relação o desenvolvimento da mentalidade dos gestores e demais colaboradores, que nos faz ter confiança de que o compromisso de melhoria contínua não fique somente no discurso.",2016-03-02,5.0,1,Neutral,0.9423701763153076
26780863,Amaggi,Supervisor Financeiro,Funcionário(a) atual,Clima e cultura da empresa são os principais pontos de destaques. Pelo porte também oferece muitas oportunidades em várias regiões do Brasil e do Exterior.,2016-08-23,4.0,1,Neutral,0.9616073966026306
26800644,Amaggi,Supervisor,Funcionário(a) atual,"Relação de respeito interno e externo, solidez e segurança financeira da empresa, simplicidade, cumpre aquilo que promete, participação nos resultados, benefícios e clima interno.",2016-11-30,4.0,1,Neutral,0.9256900548934937
26604625,Amaggi,Analista Administrativo,Funcionário(a) atual,"Autonomia para trabalhar, dar sugestões de melhorias para obter melhores resultados.

Oportunidade decrescimento, mudança entre setores e empresas do grupo.

Benefícios para educação.",2015-01-02,4.0,1,Neutral,0.9691979885101318
26983062,Amaggi,Especialista De Planejamento Tributário,Funcionário(a) atual,"Ambiente de trabalho, segurança e estabilidade de emprego, programas sociais, vale alimentação, participação nos lucros e resultados que podem ser muitos bons.",2018-03-12,3.0,1,Neutral,0.9640193581581116
26816343,Amaggi,Analista Financeiro Sênior,Funcionário(a) atual,"Uma empresa sólida que respeita o ambiente, colabores e parceiros com quem se relaciona. Permite que apliquemos nosso conhecimento, dando liberdade para apresentação de propostas e novos projetos.",2017-01-24,4.0,1,Neutral,0.5744218230247498
27098978,Amaggi,Assistente De Melhoria Contínua,Funcionário(a) atual,"Oportunidades de crescimento existem, temos de estar preparados para elas, até o momento não tenho dificuldades de crescimento, vale ressaltar que estou iniciando a carreira. Rendimentos na média das empresas da área e horários flexíveis.",2018-11-12,5.0,1,Neutral,0.9863466620445251
26734023,Amaggi,Analista Administrativo,"Ex-funcionário(a), mais de um ano",Proporciona um bom ambiente de trabalho e se preocupa com a qualidade de vida para os colaboradores.,2015-12-26,2.0,1,Neutral,0.8829180598258972
26789977,Amaggi,Analista,Funcionário(a) atual,"Benefícios concedidos, atuação da diretoria de sustentabilidade, bons salários comparados ao mercado, crescimento constante e expansão internacional.",2016-10-07,3.0,1,Neutral,0.5438329577445984
26750040,Amaggi,Técnico De Segurança Do Trabalho,Funcionário(a) atual,"Investimento no meu conhecimento, reconhecimento das ações praticadas, autonomia empowerment e benefícios voltados para minha qualidade de vida.",2016-02-20,4.0,1,Neutral,0.9497289061546326
26800093,Amaggi,Assistente,Funcionário(a) atual,"Pacote de Benefícios, Ambiente de trabalho bom, Transparência com os colaboradores, Estrutura Adequada, Salário compatível com a função, Eventos importantes que contribuem para o crescimento. Como exemplo o dialogo de sustentabilidade.",2016-11-28,4.0,1,Neutral,0.9240558743476868
26795642,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,A importância que eles dao ao funcionário em primeiro lugar nos sentimos parte da empresa de verdade...as oportunidades sao oferecidas primeiro aos funcionários,2016-11-02,5.0,1,Neutral,0.9120599031448364
27104924,Amaggi,Assistente Administrativo,Funcionário(a) atual,"Ambiente de trabalho amigável; plano de saúde; comunicação interna; alinhamento estratégico da organização; supervisores, gerentes e diretores acessíveis.",2018-11-21,2.0,1,Neutral,0.9849515557289124
26986202,Amaggi,Coordenador Operacional,"Ex-funcionário(a), mais de 5 anos","Uma empresa muito sadia presa muito o capital humano , segurança , saúde e que você dando o seu melhor você alcança o seu sucesso ,ela reconhece quem faz a diferença.",2018-03-16,4.0,1,Negative,0.8378090858459473
26908645,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"Ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções de grande escala, sendo permitido que sejam propostas soluções inovadoras. O escritório é bem localizado.",2017-10-06,3.0,1,Neutral,0.746928870677948
27069596,Amaggi,Eletricista,Funcionário(a) atual,"Da apoio ao funcionário, tem um bom plano de saúde, PPR e cumpre suas obrigações trabalhistas. Esta empresa oferece possibilidades de carreira para seus funcionários.",2018-09-26,4.0,1,Neutral,0.8066487312316895
27324791,Amaggi,Assistente De Administrativo I,"Ex-funcionário(a), mais de um ano","A empresa é organizada, pagamentos em dia, possui vários benefícios, é estável e proporciona estabilidade aos funcionários. Proporciona possibilidade de crescimento dentro da empresa, mas não é estruturado",2019-02-25,3.0,1,Neutral,0.950792908668518
26861401,Amaggi,Operador De Máquinas,Funcionário(a) atual,"Flexibilidade de horários, comunicação com a gerência. Plano de saúde, transporte privado, PLR, conhecimento em outros setores da empresa, possibilidade de crescimento.",2017-06-21,3.0,1,Neutral,0.9825327396392822
27044964,Amaggi,Funcionário confidencial,"Ex-funcionário(a), menos de um ano","Plano de Saúde, Não trabalha aos sábado, Horário flexível, trata o funcionário de forma humana. Confraternização nos aniversários, reuniões e treinamentos sempre, ginástica laboral.",2018-08-21,5.0,1,Neutral,0.9889849424362184
27135644,Amaggi,Funcionário confidencial,Funcionário(a) atual,"A empresa é organizada, pagamentos em dia, possui vários benefícios, é estável e proporciona estabilidade aos funcionários. Proporciona possibilidade de crescimento dentro da empresa, mas não é estruturado.",2019-01-19,3.0,1,Neutral,0.951795756816864
26789876,Amaggi,Analista,Funcionário(a) atual,"Clima organizacional, comprometimento com questões socioambientais, visão empreendedora, valorização dos profissionais, preocupação com o desenvolvimento dos colaboradores, autonomia para o desempenho das atividades, pacote de benefícios, etc.",2016-10-06,5.0,1,Neutral,0.9717209935188292
27362594,Amaggi,Contramestre Fluvial (CMF) Convés,"Ex-funcionário(a), mais de 9 anos",Na parte financeira e ótima nunca atrasou um pagamento bem como os benefícios cm plano de saúde odontológico farmácia e sem contar com o crédito consignado...,2019-04-23,4.0,1,Neutral,0.6430615186691284
26750345,Amaggi,Jovem Aprendiz,Funcionário(a) atual,"ambiente de trabalho, oportunidades, auxilio, a empresa buscar explorar o melhor do colaborador de maneira respeitosa, e quer o mesmo se bem com o que faz",2016-02-22,5.0,1,Neutral,0.9789412021636964
26703497,Amaggi,Funcionário confidencial,Funcionário(a) atual,"É uma empresa seria e que atualmente estar em um alto crescimento no mercado, o fruto desse crescimento é o grande apoio que o grupo da aos seus colaboradores.",2015-09-19,5.0,1,Neutral,0.81011962890625
26959705,Amaggi,Operador,"Ex-funcionário(a), menos de um ano","Plano de carreira, estrutura da empresa, forma como os funcionários são tratados, importância e respeito com a fauna e flora, alojamentos e refeições.",2018-01-27,5.0,1,Neutral,0.9868298172950744
27660247,Amaggi,Gestor,"Ex-funcionário(a), mais de 10 anos","Pragmatismo, vontade de crescer e fazer, protagonismo, abertura da alta gestão, controles e processos, investimentos constantes em sistemas, desenvolvimento de colaboradores, metodologias.",2019-06-27,3.0,1,Neutral,0.9657193422317504
26747702,Amaggi,Ajudante Geral,Funcionário(a) atual,"As condições de trabalho, salário e benefícios, as atividades, as pessoas q trabalham e as possibilidades de crescimento",2016-02-05,5.0,1,Neutral,0.98969167470932
27129574,Amaggi,Aprendiz De Mecânico Industrial,Funcionário(a) atual,"Otimos benefícios e preocupação com seus colaboradores, a empresa investi muito em segurança, nada que deixe a desejar com relação a isso...",2019-01-11,4.0,1,Neutral,0.9736940860748292
26597598,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Empresa valoriza os profissionais internos, dando oportunidade primeiramente à novas funções aos que já estão dentro do grupo, subsidia benefícios como plano de saúde e odontológico estendido também aos seus dependentes e previdência privada.",2014-10-31,5.0,1,Neutral,0.8976673483848572
26776820,Amaggi,ASSISTENTE CONTÁBIL,Funcionário(a) atual,"Bons benefícios, qualidade no ambiente de trabalho, segurança ocupacional ocorre de forma correta, horário de trabalho dentro do previsto no mercado, não trabalha aos sábados.",2016-08-01,3.0,1,Neutral,0.8191424608230591
26934829,Amaggi,Inspetor De QUalidade,Funcionário(a) atual,Estabilidade benefícios salários em dia participação de lucros incentivo à educação escola de líderes respeito ao funcionário valorização do profissional,2017-12-02,4.0,1,Neutral,0.9877958297729492
26960584,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Desenvolvimento dos colaboradores, Oportunidade de Carreiras, Qualidade de Vida, Benefícios oferecidos diferenciados do mercado, Desenvolvimento da Liderança.",2018-01-29,4.0,1,Neutral,0.9806548357009888
27004639,Amaggi,Operador De Secador,Funcionário(a) atual,Uma empresa que o funcionário não fica somente naquilo eles dao oportunidade para o funcionário crescer ...eles acreditam na capacidade dos funcionários,2018-04-18,5.0,1,Neutral,0.9391441941261292
27091400,Amaggi,Engenheiro Agrônomo,Funcionário(a) atual,"A empresa Amaggi, cuja sede está em Cuiabá, Capital do Mato Grosso, possui uma ideologia muito interessante voltada para carreira dos profissionais.",2018-10-30,3.0,1,Neutral,0.6421305537223816
27094580,Amaggi,Operador De Cogeração,Funcionário(a) atual,Politica de Inclusao . Boas praticas sustentaveis. Bons planos como Unimed - Odontologico - Vale alimentaçao.Previdencia Privada e PLR participaçao.,2018-11-05,5.0,1,Neutral,0.8946232199668884
26622089,Amaggi,Classificador De Cereais,Funcionário(a) atual,tem o planos de saúde e odontológico e o vale alimentação e a experiencia que estou possuindo na área.,2015-02-14,3.0,1,Neutral,0.9899584650993348
28571801,Amaggi,Operador De Rastreamento,"Funcionário(a) atual, menos de um ano","Além dos benefícios que a empresa oferece, temos grande chance de crescer, pessoas capacitadas e dispostas a te ajudar a crescer e desenvolver tanto profissionalmente quanto pessoalmente.",2019-08-11,5.0,1,Neutral,0.8977496027946472
42093199,Amaggi,Assistente Técnico Agrícola,"Ex-funcionário(a), mais de um ano","Oportunidade de aprender, líderes compreensivos, atenciosos, alta capacidade de aprendizagem, jornada de trabalho correta.",2021-02-07,3.0,1,Neutral,0.8940626382827759
26746460,Amaggi,Comprador,Funcionário(a) atual,"Reconhecimento profissional, oportunidade de crescimento, ambiente de trabalho agradavel, investimento aperfeiçoamento profissional.",2016-01-29,5.0,1,Neutral,0.9423972964286804
26993957,Amaggi,Analista,"Ex-funcionário(a), menos de um ano",salario benefícios ambiente localização serviço viagem equipamento horário trabalho de segunda a sexta participação nos lucros e decimo terceiro,2018-03-29,3.0,1,Neutral,0.9915811419487
27139749,Amaggi,Analista De Recursos Humanos (RH),Funcionário(a) atual,As oportunidades internas para quem  mostra interesse e esforço com o negócio da empresa,2015-01-08,3.0,1,Neutral,0.9720100164413452
46320758,Amaggi,Jovem Aprendiz Auxiliar Administrativo,Ex-funcionário(a),"Empresa que inclui o funcionário a fundo nas operações da compania, bom relacionamento e oportunidades.",2021-04-30,5.0,1,Neutral,0.801315188407898
26599826,Amaggi,Classificador De Cereais,Funcionário(a) atual,"assistência e preocupação com a saúde do funcionário, segurança  e qualificação profissional ....",2014-11-17,3.0,1,Neutral,0.9840748310089112
26616236,Amaggi,Assistente De Planejamento,Funcionário(a) atual,"Busca valorizar o profissional INTERNO, capacitando os para assumirem cargos de responsabilidade.",2015-01-25,4.0,1,Neutral,0.9645950794219972
26734983,Amaggi,Assistente Administrativo,Funcionário(a) atual,"O ambiente de trabalho, a equipe e o trabalho que desenvolvo.",2015-12-31,5.0,1,Neutral,0.9870326519012452
27286312,Amaggi,Técnico De Segurança Do Trabalho,Funcionário(a) atual,"Trabalho em equipe, apoio dos departamentos",2015-02-06,4.0,1,Neutral,0.9784194231033324
48071832,Amaggi,Operador De Caldeiras II,"Funcionário(a) atual, menos de um ano","Visão no colaborador,crescimento econômico, crescimento professional, técnico e tecnológico",2021-06-08,5.0,1,Neutral,0.9737368822097778
26604584,Amaggi,Fiscal Tributário,Funcionário(a) atual,"Empresa de grande porte, onde te da qualidade de trabalho e oportunidades entre cursos etc.",2015-01-02,4.0,1,Neutral,0.9568008780479432
27010782,Amaggi,Operador De Sala De Controle,Funcionário(a) atual,"Salário não atrasa, oportunidade de ajuda na faculdade",2018-04-30,4.0,1,Neutral,0.9837416410446168
27300109,Amaggi,Operador IV,Funcionário(a) atual,"Tudo normal nada a declara, empresa 100% no que pode ajudar ela ajuda, temos almoço ,café da manha, janta, se tiver hora extra ainda sai um lanche",2019-01-19,5.0,1,Neutral,0.9895301461219788
26617077,Amaggi,Assistente De Campo,Funcionário(a) atual,"são muito prestativo, trabalhamos com muita dedicação.",2015-01-27,4.0,1,Negative,0.9247355461120604
26616803,Amaggi,Mecânico,Ex-funcionário(a),"trabalha  com  os pes  no  chao

",2015-01-26,4.0,1,Neutral,0.9890725016593932
26620070,Amaggi,Técnico De Segurança Do Trabalho,Funcionário(a) atual,O trabalho em equipe do departamento que trabalho,2015-02-06,4.0,1,Neutral,0.9882848262786864
26620396,Amaggi,Técnico De Segurança Do Trabalho,Funcionário(a) atual,Participação do Lucros e código de ética,2015-02-07,5.0,1,Neutral,0.9894946217536926
26593134,Amaggi,Técnico Agrícola,Funcionário(a) atual,amaggi se preocupa com os colaboradores dando a nos muitos beneficios para vivermos bem com nossas familia,2014-10-05,5.0,1,Neutral,0.9399274587631226
26655417,Amaggi,Ajudante III,Funcionário(a) atual,"pagamentos em dia,trata bem todos os seus funcionários dependente da função que exerce na empresa",2015-05-09,3.0,1,Neutral,0.9775081276893616
26610536,Amaggi,Técnico De Informática II,Funcionário(a) atual,"Limpeza, educação e participação.",2015-01-13,4.0,1,Neutral,0.972991108894348
26735968,Amaggi,Analista,Funcionário(a) atual,"Existem benefícios como ppr, plano da unimed, plano odontológico e vale alimentação",2016-01-03,5.0,1,Neutral,0.9806201457977296
33164681,Amaggi,Funcionário confidencial,Funcionário(a) atual,Muitas oportunidades de projetos para participar.,2020-05-13,5.0,1,Neutral,0.8409458994865417
37347809,Amaggi,Motorista de Caminhão,Funcionário(a) atual,"Paga em dias, tem os benefícios que ajudam no final do mês.",2020-10-19,3.0,1,Neutral,0.9746468663215636
31266270,Amaggi,Analista De Suprimentos Pleno,"Funcionário(a) atual, menos de um ano",Possibilidade de desenvolvimento profissional e agregar conhecimentos,2020-01-13,5.0,1,Neutral,0.9700552225112916
32824537,Amaggi,Supervisor De Infraestrutura De TI,Funcionário(a) atual,"Política de gestão de pessoas contemporânea.

Ambiente rico em diversidade.

Muitas oportunidades internas.",2020-04-21,5.0,1,Neutral,0.9391002655029296
26745609,Amaggi,Comprador,Funcionário(a) atual,Boa empresa para trabalhar tem vários incentivos para crescimento profissional.,2016-01-25,2.0,1,Neutral,0.8457788228988647
38899259,Amaggi,Representante Técnico Comercial,Funcionário(a) atual,"Experiência técnica,  experiência de mercado",2020-11-30,3.0,1,Neutral,0.5126924514770508
26685355,Amaggi,Funcionário confidencial,Funcionário(a) atual,Oportunidade de crescimento e desenvolvimento; preocupação genuína com os colaboradores; ambiente saudável.,2015-07-30,5.0,1,Neutral,0.7692603468894958
38661358,Amaggi,Representante Técnico Comercial,Funcionário(a) atual,"Experiência, sustentabilidade, desenvolvimento pessoal, desenvolvimento técnico, capacitação",2020-11-23,5.0,1,Neutral,0.98941969871521
26638686,Amaggi,Auxiliar,Funcionário(a) atual,"Aprendizado, comunicação entre gestores e colaboradores",2015-04-03,2.0,1,Neutral,0.9826644062995912
33413279,Amaggi,Engenheiro De Produção Pleno,Funcionário(a) atual,"* Empresa humana;

* Oferece Oportunidade de carreira;

* Ambiente Familiar;",2020-05-28,4.0,1,Neutral,0.988534152507782
47103149,Amaggi,Operador Industrial,"Ex-funcionário(a), mais de um ano",Empresa seria onde os colaboradores podem participar dos lucros das metas concluídas.,2021-05-18,4.0,1,Neutral,0.9827629327774048
26598016,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Vários benefícios como o Vale alimentação, auxílio faculdade e etc.",2014-11-02,5.0,1,Neutral,0.9694483876228333
26615516,Amaggi,Analista De TI Sênior,Funcionário(a) atual,"Ambiente de trabalho, tratamento recebido pelas pessoas e chefia",2015-01-24,4.0,1,Neutral,0.9883798360824584
46264017,Amaggi,Técnico de Manutenção,"Ex-funcionário(a), mais de um ano","Flexibilidade, localização estratégica, setores integrados",2021-04-29,3.0,1,Neutral,0.9688284397125244
40762816,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"Se trabalha a vontade, sem pressão",2021-01-15,5.0,1,Neutral,0.9834084510803224
42724130,Amaggi,Representante Técnico De Vendas (RTV),Funcionário(a) atual,Empresa focada em desenvolvimento humano,2021-02-18,5.0,1,Neutral,0.890021562576294
34688002,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,casa para residir sem contas de água luz.,2020-08-07,5.0,1,Neutral,0.9861494302749634
39302428,Amaggi,Auxiliar Administrativo,"Funcionário(a) atual, menos de um ano",Empresa valoriza funcionários e colaboradores no geral,2020-12-09,5.0,1,Neutral,0.830748438835144
26598932,Amaggi,Assistente Administrativo,Funcionário(a) atual,"Equipe, benefícios, trabalhos, remuneração, carga horária.",2014-11-09,5.0,1,Neutral,0.9904866814613342
46938211,Amaggi,Desenvolvedor,Funcionário(a) atual,"Benefícios

Estrutura

Aprendizado

Transparência

Participação de lucros

Vale alimentação

Plano de saúde",2021-05-14,5.0,1,Neutral,0.988905668258667
26627509,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,Empresa de oportunidades para crescimento profissional.,2015-03-01,3.0,1,Neutral,0.9236667156219482
36232045,Amaggi,Auxiliar Administrativo,"Funcionário(a) atual, menos de um ano","Vale, Seguro de Vida, Plano de saúde e odontológico.",2020-09-22,1.0,1,Neutral,0.9881937503814696
26685158,Amaggi,Marinheiro De Máquinas,Funcionário(a) atual,Ambiente de trabalho e relação chefe empregado,2015-07-29,5.0,1,Neutral,0.9894096851348876
40436354,Amaggi,Auxiliar Administrativo,"Funcionário(a) atual, mais de um ano","Empresa de gestão participativa, onde desenvolve pessoas",2021-01-11,5.0,1,Neutral,0.9825320243835448
46207446,Amaggi,Funcionário confidencial,Funcionário(a) atual,Organização e preocupação com os colaboradores,2021-04-28,5.0,1,Neutral,0.9595159888267516
32422990,Amaggi,RTC,Funcionário(a) atual,"Ambiente familiar , fácil acesso aos gestores",2020-03-19,4.0,1,Neutral,0.8719735741615295
26684031,Amaggi,Operador,"Ex-funcionário(a), mais de um ano","Segurança ,respeito,cursos etc",2015-07-26,5.0,1,Neutral,0.9856960773468018
36132007,Amaggi,Administrative Assistant,Ex-funcionário(a),"Bom, Local, Lugar, Espaço, Ambiente",2020-09-19,3.0,1,Neutral,0.8587290644645691
43787199,Amaggi,Analista De RH,"Ex-funcionário(a), mais de um ano","Bom ambiente, remuneração, benefícios, cultura.",2021-03-10,4.0,1,Neutral,0.9566863775253296
26597067,Amaggi,Técnico De Informática,Funcionário(a) atual,Se importa com os funcionários,2014-10-27,4.0,1,Neutral,0.9842239022254944
26635655,Amaggi,Especialista,"Ex-funcionário(a), mais de 8 anos","Dinamismo, inovação , aprendizado",2015-03-25,4.0,1,Neutral,0.982611894607544
60911833,Amaggi,Avaliador De Mídia Social,"Ex-funcionário(a), mais de um ano",Gain experience to stand out and achieve better salaries,2022-03-10,5.0,1,Neutral,0.9738993644714355
26789848,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Os benefícios são positivos, apesar do auxílio creche ser apenas até um ano de idade da criança. As semanas de cuidado com a saúde e as palestras são pontos altos também.",2016-10-06,4.0,1,Neutral,0.8151249885559082
26968963,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Estabilidade, benefícios, oportunidades de crescimento e estrutura para desempenhar suas atividades com segurança e tranquilidade. Comprometimento com o meio ambiente e suas legislações.",2018-02-14,4.0,1,Neutral,0.9676443934440612
26793678,Amaggi,Funcionário confidencial,Funcionário(a) atual,benefício participação dos lucro pagamento em dias estabilidade empresa autamente sustentável respeita meio ambiente fornecem transporte trajeto para o trabalho,2016-10-26,4.0,1,Neutral,0.9877381324768066
