review_id,company,employee_role,employee_detail,review_text,review_date,star_rating,sentiment,predicted_label,predicted_score
71421115,Amaggi,Assistente Administrativo,"Funcionário(a) atual, mais de um ano",Benefícios compatíveis com a do mercado.,27 de nov. de 2022,3.0,1,Neutral,0.9736576676368713
71086600,Amaggi,Gerente Geral,Funcionário(a) atual,Autonomia para trabalhar com as equipes,15 de nov. de 2022,3.0,1,Neutral,0.9773433208465576
71003493,Amaggi,Auxiliar Administrativo,"Ex-funcionário(a), mais de um ano",Plano de Carreira dentro da empresa,11 de nov. de 2022,4.0,1,Neutral,0.9887958765029907
70822631,Amaggi,Comandante De Rebocador Portuário,Funcionário(a) atual,Empresa ótima paga muito bem,6 de nov. de 2022,5.0,1,Positive,0.9895578026771545
70581874,Amaggi,Analista Socioambiental,Funcionário(a) atual,Bom ambiente de trabalho e com procedimentos bem estabelecidos.,28 de out. de 2022,5.0,1,Positive,0.9163448214530945
69907099,Amaggi,Auxiliar Administrativo,"Funcionário(a) atual, mais de 5 anos",trabalhar na Amaggi é motivo de ganhar conhecimento e experiência de vida,7 de out. de 2022,5.0,1,Neutral,0.9234375357627869
70201415,Amaggi,Assistente Técnico De Lavoura,"Ex-funcionário(a), menos de um ano","Excelente empresa, voltaria a trabalhar novamente",16 de out. de 2022,5.0,1,Positive,0.9924718141555786
66306725,Amaggi,Auxiliar Administrativo,"Ex-funcionário(a), mais de um ano","benefícios como previdência privada, ppr e vale alimentação.",5 de jul. de 2022,2.0,1,Neutral,0.9872133135795593
68502914,Amaggi,Supervisor De Pesquisa,"Funcionário(a) atual, mais de um ano","Líderes abertos a inovação, respeito aos colaboradores, ambiente saudável, remuneração adequada, programas de educação corporativa.",30 de ago. de 2022,4.0,1,Neutral,0.9641302227973938
69758600,Amaggi,Analista Socioambiental,"Funcionário(a) atual, menos de um ano",Boa relação com os funcionários,4 de out. de 2022,4.0,1,Positive,0.9736637473106384
68413054,Amaggi,Operador De Caldeiras II,"Funcionário(a) atual, mais de 8 anos","Ótima

Ótima

Ótima

Ótima

Ótima",27 de ago. de 2022,5.0,1,Positive,0.9906484484672546
68374602,Amaggi,Assistente Administrativo,Funcionário(a) atual,"É uma boa empresa para trabalhar. Pgto em dia, temos vale alimentação plano de saúde e odontológico além de  PPR.",26 de ago. de 2022,5.0,1,Positive,0.9242445230484009
68565183,Amaggi,Assistente Técnico De Lavoura,"Funcionário(a) atual, mais de um ano",Uma empresa ótima para agregar conhecimento que te dá liberdade para aprender nos diversos setores que possui.,31 de ago. de 2022,4.0,1,Positive,0.9484515190124512
69334286,Amaggi,Assistente De Tesouraria,Funcionário(a) atual,"PPR, Seguro de vida, instalações, infraestrutura.",22 de set. de 2022,4.0,1,Neutral,0.9908926486968994
68900889,Amaggi,Supervisor/Coordenador,"Funcionário(a) atual, mais de 8 anos",Ótima empresa para trabalhar. Os benefícios são ótimos.,9 de set. de 2022,4.0,1,Positive,0.9918768405914307
68995499,Amaggi,Analista RH Jr,Funcionário(a) atual,"Gestão, benefícios, perspectiva de carreira, flexibilidade",13 de set. de 2022,5.0,1,Neutral,0.9875943660736084
68522585,Amaggi,Recursos Humanos,"Funcionário(a) atual, mais de 8 anos","Clima, segurança, desenvolvimento, equipamentos e gestão.",30 de ago. de 2022,5.0,1,Neutral,0.987058699131012
69160857,Amaggi,Auxiliar De Limpeza,"Funcionário(a) atual, mais de um ano",Falta de alojamento para funcionario,17 de set. de 2022,3.0,1,Neutral,0.9240387678146362
68498579,Amaggi,Coordenador Administrativo,Funcionário(a) atual,"seriedade, compromissos com cliente e fornecedores",30 de ago. de 2022,5.0,1,Neutral,0.9638208746910095
68659686,Amaggi,Analista Júnior,Ex-funcionário(a),"Oportunidades
Engajamento
Ótimo relacionamento
Bom ambiente
Bom salário
Ótimos benefícios",2 de set. de 2022,5.0,1,Positive,0.7291665077209473
67998193,Amaggi,Líder De Segurança Patrimonial,"Funcionário(a) atual, mais de 8 anos",Empresa seria com potencial no mercado de trabalho,16 de ago. de 2022,5.0,1,Neutral,0.8148338198661804
65260821,Amaggi,Analista De Sistemas Sênior,"Ex-funcionário(a), menos de um ano","Tecnologias de ponta, aplicações e recursos de infraestrutura cloud exemplar.

Um parque Tecnológico bem sortido com várias linguagens de programação.",8 de jun. de 2022,5.0,1,Neutral,0.8351532220840454
67046949,Amaggi,Coordenador,Funcionário(a) atual,"Relacionamento, liderança proxima, autonomia nas decisões",22 de jul. de 2022,5.0,1,Neutral,0.9814846515655518
66059344,Amaggi,Assistente De Operações Agrícolas,Funcionário(a) atual,uma boa empresa para se iniciar a carreira profissional,28 de jun. de 2022,4.0,1,Positive,0.9052410125732422
66511840,Amaggi,Técnico Em Segurança Do Trabalho,"Funcionário(a) atual, mais de um ano","Benefícios, estrutura corporativa, salário e PPR",10 de jul. de 2022,4.0,1,Neutral,0.9901070594787598
66690413,Amaggi,Classificador De Grãos,"Ex-funcionário(a), mais de um ano","Boa remuneração ao funcionário, excelente benefícios, plano de carreia.",14 de jul. de 2022,5.0,1,Positive,0.9831832647323608
66649670,Amaggi,Advogado,Funcionário(a) atual,Boa empresa para trabalhar em Mato Grosso.,13 de jul. de 2022,5.0,1,Positive,0.9621769785881042
66946453,Amaggi,Funcionário confidencial,"Funcionário(a) atual, mais de 3 anos","Salario bom, estabilidade, muita segurança",20 de jul. de 2022,5.0,1,Positive,0.9673855304718018
64794847,Amaggi,Administrative Assistant,Ex-funcionário(a),"Um local onde há pessoas incríveis, pessoas dedidacas a ajudar e ensinar",28 de mai. de 2022,4.0,1,Positive,0.9417102336883545
66263015,Amaggi,Assistente Administrativo,"Funcionário(a) atual, mais de 10 anos","Ótima empresa para trabalhar, muitas oportunidades de crescimento.",4 de jul. de 2022,5.0,1,Positive,0.9904577732086182
64604763,Amaggi,Gerente,Funcionário(a) atual,"Empresa preocupada com o bem estar dos funcionários, integra e que sempre procura o melhor... excelente estrutura e ambiente de trabalho.",24 de mai. de 2022,5.0,1,Positive,0.9752378463745117
66231272,Amaggi,Auxiliar Administrativo,"Ex-funcionário(a), mais de 3 anos","Programas de mentorias, local de trabalho",2 de jul. de 2022,5.0,1,Neutral,0.9841743111610413
65583168,Amaggi,Supervisor/Coordenador,Ex-funcionário(a),"Dar oportunidades de crescimento, investe em treinamentos e equipamentos.",15 de jun. de 2022,5.0,1,Neutral,0.9686286449432373
63285306,Amaggi,Administrative Assistant,Funcionário(a) atual,favoravel para crescimento pessoal dos colaboradores,26 de abr. de 2022,5.0,1,Neutral,0.6080635786056519
62918301,Amaggi,Advogado,"Funcionário(a) atual, mais de um ano",A empresa tem um excelente ambiente de trabalho,18 de abr. de 2022,4.0,1,Positive,0.9777464866638184
65075132,Amaggi,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","Empresa grande, com boa estrutura.",3 de jun. de 2022,4.0,1,Positive,0.9742064476013184
65287570,Amaggi,Engenheiro Agrônomo Trainee,"Funcionário(a) atual, menos de um ano",Excelente empresa para se trabalhar,8 de jun. de 2022,5.0,1,Positive,0.9877552390098572
62916560,Amaggi,RTC,"Funcionário(a) atual, mais de 3 anos","Estabilidade, excelente plano de carreira, capacitação de colaboradores",18 de abr. de 2022,5.0,1,Positive,0.9836636781692505
63487027,Amaggi,Analista De Riscos,"Funcionário(a) atual, menos de um ano","Rotina de trabalho bem definida, possibilidade de trabalho remoto e bom salário.",30 de abr. de 2022,5.0,1,Neutral,0.9553380012512207
63936074,Amaggi,Analista Pleno,"Ex-funcionário(a), menos de um ano","Excelente empresa, bons benefícios, possibilidade de crescimento.",10 de mai. de 2022,5.0,1,Positive,0.9910066723823547
63603929,Amaggi,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","benefícios, benefícios, benefícios, benefícios, benefícios, benefícios",3 de mai. de 2022,4.0,1,Neutral,0.9825928211212158
62075441,Amaggi,Analista De Educação Coorporativa,"Ex-funcionário(a), mais de um ano","Empresa de grande visibilidade para carreira, uma escola para quem quer aprender.",31 de mar. de 2022,4.0,1,Positive,0.5026504397392273
63399024,Amaggi,Auxiliar Administrativo,"Ex-funcionário(a), mais de 3 anos",Boa visão filosófica de empresa,28 de abr. de 2022,3.0,1,Positive,0.9899457097053528
63057809,Amaggi,Assistente,Funcionário(a) atual,"Aprendizado, salário, benefícios e oportunidades.",20 de abr. de 2022,5.0,1,Neutral,0.9880203604698181
62819767,Amaggi,Assistente,Funcionário(a) atual,Um bom ambiente de trabalho,15 de abr. de 2022,5.0,1,Positive,0.9792183041572571
58512456,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Tive muita oportunidade de aprendizado, desenvolvimento e conhecimento. Há carca de uma no foi promovida para o cargo de supervisão! Posso dizer que os talentos internos são vistos pela empresa!",25 de jan. de 2022,5.0,1,Neutral,0.6041185855865479
60681116,Amaggi,Asistente Administrativo,"Funcionário(a) atual, menos de um ano",O ambiente organizacional é a estrutura são ótimos,5 de mar. de 2022,4.0,1,Positive,0.9830263257026672
62034513,Amaggi,Assistente Administrativo,Funcionário(a) atual,"boa empresa, oportunidades de crescer",30 de mar. de 2022,5.0,1,Positive,0.9887329339981079
60189090,Amaggi,Líder De Planejamento,"Funcionário(a) atual, mais de um ano","Muito boa de se trabalhar, pontual no pagamento, plano de saúde excelente, assistência muito boa dos líderes",23 de fev. de 2022,5.0,1,Positive,0.9873515367507935
61000435,Amaggi,Almoxarifado,"Funcionário(a) atual, mais de um ano","Excelente local de trabalho, benefícios",11 de mar. de 2022,5.0,1,Positive,0.9851426482200623
60380280,Amaggi,Auxiliar Administrativo,Ex-funcionário(a),"Muitos benefícios, conhecimento e networking enorme.",27 de fev. de 2022,3.0,1,Positive,0.9671760201454163
58455403,Amaggi,Analista De Compras,"Ex-funcionário(a), menos de um ano","Excelentes colegas de trabalho, metodologia para facilitar o trabalho dos novados, salario bom, beneficios OK.",24 de jan. de 2022,5.0,1,Positive,0.9881466627120972
59915591,Amaggi,Funcionário confidencial,"Ex-funcionário(a), mais de um ano",Excelente liderança e possibilidade de crescimento profissional,18 de fev. de 2022,5.0,1,Positive,0.9775986671447754
59390741,Amaggi,Gerente De TI,Ex-funcionário(a),Boa estrutura e recursos para os colaboradores.,9 de fev. de 2022,5.0,1,Positive,0.948862612247467
59031503,Amaggi,Analista De Riscos Júnior,"Ex-funcionário(a), menos de um ano","Bom salário inicial, equipe qualificada, ambiente agradável",3 de fev. de 2022,5.0,1,Positive,0.9769664406776428
57190073,Amaggi,Analista De Crédito,Funcionário(a) atual,Em grande expansão. Possui funcionários que permitem abertura e que compartilham conhecimentos e experiências.,29 de dez. de 2021,4.0,1,Neutral,0.9017059206962585
57230939,Amaggi,Supervisor/Coordenador,"Funcionário(a) atual, menos de um ano",Empresa que valoriza seus funcionários e oferece muitas oportunidade de crescimento,30 de dez. de 2021,5.0,1,Positive,0.8769795894622803
58534631,Amaggi,Estagiário,"Ex-funcionário(a), menos de um ano",empresa grande com auxilio alimentação,25 de jan. de 2022,3.0,1,Neutral,0.9842551946640015
58409012,Amaggi,Assistente Fiscal,Funcionário(a) atual,"Desenvolvimento pessoal iminente, aprendizagem constante",23 de jan. de 2022,5.0,1,Neutral,0.9683208465576172
57413281,Amaggi,Auxiliar De Serviços Gerais/Auxiliar De Produção,"Ex-funcionário(a), menos de um ano",Empresa grande e melhor despenho,4 de jan. de 2022,5.0,1,Neutral,0.9072356224060059
54300537,Amaggi,Analista De Tecnologia Da Informação (TI),"Ex-funcionário(a), mais de 5 anos","Segurança, estabilidade, oportunidades, treinamentos e benefícios.",21 de out. de 2021,4.0,1,Neutral,0.9802020192146301
55895971,Amaggi,Eletricista Industrial II,"Funcionário(a) atual, mais de 5 anos",Organização e apoio são ótimos.,26 de nov. de 2021,4.0,1,Positive,0.9906097054481506
56392981,Amaggi,Gerente De RH,Ex-funcionário(a),"Empresa estruturada, bons benefícios e treinamentos",8 de dez. de 2021,4.0,1,Positive,0.9654173851013184
55246440,Amaggi,Eletricista De Manutenção,"Ex-funcionário(a), mais de 5 anos",Ótimos benefícios e programa de treinamento muito bom.,11 de nov. de 2021,5.0,1,Positive,0.9924114942550659
53680982,Amaggi,Especialista,"Funcionário(a) atual, mais de um ano",Tem ampla gama de benefícios e assistências,7 de out. de 2021,4.0,1,Neutral,0.9799947142601013
53142351,Amaggi,Vigilante Patrimonial,Funcionário(a) atual,UMA EMPRESA COMPROMETIDA COM OS FUNCIONÁRIOS E IDÔNEA...,27 de set. de 2021,3.0,1,Neutral,0.9907287359237671
51291163,Amaggi,Supervisor De Pesquisa,"Funcionário(a) atual, menos de um ano","Empresa organizada e bem estruturada, gestores comprometidos. Boa cultura institucional e boa governança. Inclusão de pessoas. Responsabilidade com os colaboradores. Bom pacote de benefícios.",18 de ago. de 2021,5.0,1,Positive,0.9834566712379456
53003542,Amaggi,Especialista,"Funcionário(a) atual, mais de 8 anos","Ambiente amigável, com acesso a todos independente do nível hierárquico.",23 de set. de 2021,5.0,1,Positive,0.5891371369361877
55013290,Amaggi,Assistente Administrativo,Funcionário(a) atual,Benefícios e paga em dia,7 de nov. de 2021,5.0,1,Neutral,0.5438523292541504
55014551,Amaggi,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","Ambiente bom de trabalho, bem tranquilo.",7 de nov. de 2021,4.0,1,Positive,0.9724909663200378
52165795,Amaggi,Funcionário confidencial,"Ex-funcionário(a), mais de 3 anos","Empresa muito boa, tem bons procedimentos internos, salários bons (em alguns casos), tem muita oportunidade interna de aprender e agregar conhecimentos.",6 de set. de 2021,5.0,1,Positive,0.9888989329338074
54347466,Amaggi,Classificador De Grãos,"Ex-funcionário(a), mais de um ano",Salário bom e benefícios bons,22 de out. de 2021,4.0,1,Positive,0.9330672025680542
54329706,Amaggi,Supervisor Operacional,"Funcionário(a) atual, mais de 3 anos",Liberdade criativa gestão participativa e melhoria Contínua,21 de out. de 2021,5.0,1,Neutral,0.981879711151123
51590078,Amaggi,Mecanico,Ex-funcionário(a),"Excelente trabalho, muito orgulhoso de ter trabalho na Amaggi",24 de ago. de 2021,5.0,1,Positive,0.9921888113021851
53124236,Amaggi,Operador De Empilhadeira,Funcionário(a) atual,Empresa para a aprender a trabalhar,26 de set. de 2021,3.0,1,Neutral,0.9806657433509827
53719681,Amaggi,Funcionário confidencial,Ex-funcionário(a),boa gestao boa gestaoboa gestaoboa gestao,8 de out. de 2021,4.0,1,Positive,0.738602876663208
51724884,Amaggi,Especialista Em Controladoria,"Ex-funcionário(a), mais de 3 anos","Bom clima organizacional, empresa sólida, remuneração compatível com o mercado.",27 de ago. de 2021,3.0,1,Positive,0.9821114540100098
50971985,Amaggi,Especialista,Funcionário(a) atual,"Benefícios de plano de saúde com co-participação, previdência privada, plano odontológico e licenças paternidade e maternidade estendidas.",11 de ago. de 2021,5.0,1,Neutral,0.9870282411575317
52751897,Amaggi,ANALISTA SAP,"Ex-funcionário(a), mais de 5 anos","Empresa com ambiente agradável, com oportunidades",18 de set. de 2021,5.0,1,Positive,0.6559293270111084
50242525,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Benefícios (convênio, PPR, moradia e auxílio edução)",25 de jul. de 2021,3.0,1,Neutral,0.9799097776412964
52069848,Amaggi,Mecânico,"Ex-funcionário(a), mais de 5 anos",E uma empresa boa pra trabalhar.,3 de set. de 2021,4.0,1,Positive,0.9741941094398499
52395036,Amaggi,Funcionário confidencial,"Funcionário(a) atual, menos de um ano","Estrutura, benefícios, valorização, oportunidades, crescimento.",11 de set. de 2021,5.0,1,Neutral,0.9873983860015869
51935445,Amaggi,Analista De Sistemas,Funcionário(a) atual,"PPR, Unimed nacional, Vale alimentação",1 de set. de 2021,4.0,1,Neutral,0.9891939163208008
50881235,Amaggi,Comprador De Cereais Pleno,Funcionário(a) atual,"Empresa muito boa para trabalhar, valoriza o funcionário.",9 de ago. de 2021,5.0,1,Positive,0.9902113080024719
50392602,Amaggi,Comprador,"Ex-funcionário(a), mais de 3 anos","Benefícios, horários, alimentação na empresa, localização da empresa",28 de jul. de 2021,4.0,1,Neutral,0.9900681972503662
49535384,Amaggi,Laboratorista,"Ex-funcionário(a), menos de um ano","Empresa acolhedora, humanitária e familiar",9 de jul. de 2021,5.0,1,Neutral,0.7515766620635986
49024660,Amaggi,Eletricista De Manutenção,Ex-funcionário(a),"Boa..nunca atrasou salário, nós fazíamos muitos treinamentos de segurança.",28 de jun. de 2021,4.0,1,Positive,0.9692418575286865
49277973,Amaggi,Funcionário confidencial,"Ex-funcionário(a), mais de 3 anos",Tudo de bom. Melhor empresa,3 de jul. de 2021,5.0,1,Positive,0.9927116632461548
49088746,Amaggi,Analista Materiais PL,Funcionário(a) atual,"Empresa excelente, com visão e desenvolvimento sustentavel",29 de jun. de 2021,5.0,1,Positive,0.9895620942115784
27291780,Amaggi,Assistente Administrativo,Funcionário(a) atual,"O clima organizacional é excelente, ambiente confortavel, onde reina a cordialidade, a estrutura da empresa em cuiabá também é excelente, limpeza impecavel.",25 de mar. de 2018,3.0,1,Positive,0.9854162335395813
27292456,Amaggi,Analista Pleno,"Ex-funcionário(a), mais de 3 anos",Ambiente agradável para se trabalhar e salário acima da média de mercado de Cuiabá. Ainda com relação ao salário vale ressaltar que sempre foi pago em dia.,2 de mai. de 2018,2.0,1,Neutral,0.6985660195350647
26803484,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"A AMAGGI é uma multinacional e tem ampla oportunidade de crescimento; Ambiente saudável, treinamentos rápidos de crescimento pessoal e profissional; Garantia dos direitos e normas referente aos colaboradores; Oportunidade de trabalhar com mais de um programa, um deles o SAP que está em destaque hoje. Também a execução de mais de uma função; Apoio no crescimento profissional com parcialidade financeira na obtenção de melhor capacitação; Controle operacional por sistema, através de usuários e câmeras; Valorização profissional, espero ter a oportunidade de crescer profissionalmente junto com a AMAGGI.",9 de dez. de 2016,4.0,1,Neutral,0.954353928565979
27454440,Amaggi,Analista Pleno,"Ex-funcionário(a), mais de 2 anos","Empresa com ótimo clima organizacional, pessoas engajadas com os valores da empresa. Acredito que seja uma das melhores empresas de Cuiabá para se trabalhar em termos de salário/benefícios.",28 de mai. de 2019,3.0,1,Positive,0.9870931506156921
27288065,Amaggi,Analista De Controladoria Júnior,Funcionário(a) atual,estrutura física; benefícios; ambiente de trabalho amistoso; baixa carga de trabalho e pressão (se comparado aos grandes centros); poucos conflitos,5 de dez. de 2016,3.0,1,Neutral,0.9851043820381165
26779262,Amaggi,Analista Sênior,Funcionário(a) atual,"Cultura interna, tradição e pioneirismo. A empresa está constantemente em busca da inovação e seus diretores têm orgulho de suas raízes. Reconhecida por impulsionar o agronegócio com responsabilidade socioambiental e desenvolvimento sustentável (de maneira legítima).",14 de ago. de 2016,4.0,1,Positive,0.7299572825431824
26984147,Amaggi,Assistente Administrativo,Funcionário(a) atual,"Tem plano de saúde, odontológico. Vale alimentação(valor baixo comparado ao mercado), seguro de vida e plano de previdência. Ambiente físico confortável.",13 de mar. de 2018,3.0,1,Neutral,0.9771745800971985
26970295,Amaggi,Analista Administrativo,Funcionário(a) atual,"Tem plano de saúde, odontológico. Vale alimentação, seguro de vida e plano de previdência. Ambiente físico confortável, treinamentos disponível esporadicamente no prédio da Matriz.",16 de fev. de 2018,3.0,1,Neutral,0.9757757782936096
27357010,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"Oferece plano de saúde participativo, é um diferencial pois poucas empresas oferecem isso na cidade. Oferece refeição no local. Horário reduzido tbm é bom",15 de abr. de 2019,3.0,1,Neutral,0.8814256191253662
26817561,Amaggi,Analista,Funcionário(a) atual,"Boa estrutura, ótima localização, realiza treinamento para os funcionários, benefícios razoáveis, alguns gestores bons, excelente acompanhamento em caso de acidente com o funcionário e etc.",26 de jan. de 2017,1.0,1,Positive,0.9778617024421692
26598987,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"Os funcionários são muito bem tratados por todos do Rh, da Administração da empresa e pelos gestores. Não trabalhamos sob pressão, não somos obrigados a jornada de trabalho excessiva, somos respeitados e valorizados pela empresa. realmente para mim, é um motivo de orgulho fazer parte da família Amaggi.",9 de nov. de 2014,5.0,1,Positive,0.9788222908973694
26990048,Amaggi,Funcionário confidencial,Funcionário(a) atual,"Plano de saúde, vale alimentação, Previdencia privada, PPR, 50% auxilio educação, Material escolar para os filhos dos colaboradores, plano odontologico",22 de mar. de 2018,2.0,1,Neutral,0.9908961653709412
27287832,Amaggi,Analista Pleno,Funcionário(a) atual,"Nunca houve atraso de salário, Diretoria acessível, ambiente de trabalho tranquilo, Existe uma preocupação com o colaborador até onde a empresa acha que tenha responsabilidade.",20 de set. de 2016,2.0,1,Neutral,0.9310806393623352
26808207,Amaggi,Analista Financeiro Júnior,"Ex-funcionário(a), mais de um ano","A empresa ainda está em expansão e existe a possibilidade de crescimento em longo prazo. Os materiais e instalações de trabalho são novos e suficientes. Plano de saúde com co-participação, plano odontológico, vale alimentação e PLR são benefícios oferecidos pela companhia. Os salários são condizentes e até superiores que a média paga em Cuiabá - MT.",2 de jan. de 2017,3.0,1,Neutral,0.9567103981971741
27041987,Amaggi,Supervisor Corporativo,"Ex-funcionário(a), mais de 4 anos","Oportunidade de desenvolvimento, participação em congressos e treinamentos. É uma empresa com estabilidade financeira, sem dúvidas, então poderia ter um foco ainda maior em investimentos nas equipes.",17 de ago. de 2018,2.0,1,Positive,0.8671516180038452
27346032,Amaggi,Especialista Comercial,Funcionário(a) atual,"A empresa atua em diversos setores. A bagagem de experiência que você adquire trabalhando e convivento com os companheiros de trabalhos são inúmeras. Todo dia uma nova experiência e desafio. A empresa é super organizada e correta. Está sempre se atualizando e pensando no colaborador. Estou muito satisfeito, mas como qualquer pessoa, sempre de olho em aumento de capital, crescer junto da empresa e equipe.",30 de mar. de 2019,5.0,1,Positive,0.9806646108627319
26919335,Amaggi,Auxiliar Administrativo II,Funcionário(a) atual,"Alto desempenho produtivo, tecnologia, sustentabilidade, segurança, seriedade. o ambiente de trabalho controlado e com liberdade, bom relacionamento entre equipe e ferramentas de trabalho que facilitam o dia dia. Otimo plano de carreira a longo prazo.",28 de out. de 2017,4.0,1,Positive,0.7864164710044861
26797588,Amaggi,Analista De Educação Coorporativa,Funcionário(a) atual,"A AMAGGI me proporciona grandes oportunidades de crescimento e desenvolvimento. Além de oferecer um ótimo ambiente de trabalho, benefícios e visão integrada de todos os negócios. Minha liderança é ótima.",14 de nov. de 2016,5.0,1,Positive,0.9712086915969849
27353092,Amaggi,Comprador,Funcionário(a) atual,"Ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções de grande escala, sendo permitido que sejam propostas soluções inovadoras. O escritório é bem localizado.",9 de abr. de 2019,2.0,1,Neutral,0.746928870677948
27290272,Amaggi,Auxiliar Administrativo,"Ex-funcionário(a), mais de um ano","Muitos Benefícios como alimentação e plano de saúde excelente. Fora que os treinamentos e a cultura da empresa me impressionou bastante, algo que deve ser destacado é o ambiente de amizade e segurança.",4 de dez. de 2017,2.0,1,Positive,0.9362441301345825
26790676,Amaggi,Assistente Administrativo II,Funcionário(a) atual,Os benefícios como o plano médico e odontológico oferecidos em co-participação são na minha visão o ponto mais forte da empresa quando se diz de permutação colaborador/empresa. A boa fama e a solidez da empresa frente ao mercado nacional e internacional também é um ponto positivo tanto no âmbito profissional quanto pessoal em alguns poucos casos.,11 de out. de 2016,3.0,1,Neutral,0.8050602674484253
26789918,Amaggi,Analista,Funcionário(a) atual,"Ambiente agradável e organizado, liberdade para compartilhar ideias, em uma busca contante visando minimizar os impactos ambientais é proporciona oportunidade para amadurecer seus conhecimentos.",7 de out. de 2016,2.0,1,Neutral,0.8889886736869812
27288783,Amaggi,Coordenador De Campo,"Ex-funcionário(a), menos de um ano","Gestores e superiores imediatos se preocupam com o colaborador, há apoio quando o colaborador deseja se especializar fazendo pós graduação ou cursos.",20 de mai. de 2017,3.0,1,Neutral,0.9801633954048157
26800085,Amaggi,Auxiliar Administrativo,Funcionário(a) atual,"Os benefícios que a empresa oferece são muito bons. E as pessoas são comprometidas com o trabalho e com a empresa, sempre buscam o mesmo objetivo.",28 de nov. de 2016,5.0,1,Positive,0.9819241166114807
26987001,Amaggi,Assistente Administrativo,Funcionário(a) atual,"Empresa com visão de crescimento e plano de carreira, preocupada com o meio ambiente e as comunidades onde atua, muitos benefícios para os colaboradores.",18 de mar. de 2018,4.0,1,Positive,0.6487866044044495
26752093,Amaggi,Analista De Recrutamento E Seleção,Funcionário(a) atual,"Há um grande trabalho em relação o desenvolvimento da mentalidade dos gestores e demais colaboradores, que nos faz ter confiança de que o compromisso de melhoria contínua não fique somente no discurso.",2 de mar. de 2016,5.0,1,Neutral,0.9423701763153076
26780863,Amaggi,Supervisor Financeiro,Funcionário(a) atual,Clima e cultura da empresa são os principais pontos de destaques. Pelo porte também oferece muitas oportunidades em várias regiões do Brasil e do Exterior.,23 de ago. de 2016,4.0,1,Neutral,0.9616073966026306
26800644,Amaggi,Supervisor,Funcionário(a) atual,"Relação de respeito interno e externo, solidez e segurança financeira da empresa, simplicidade, cumpre aquilo que promete, participação nos resultados, benefícios e clima interno.",30 de nov. de 2016,4.0,1,Neutral,0.9256900548934937
26604625,Amaggi,Analista Administrativo,Funcionário(a) atual,"Autonomia para trabalhar, dar sugestões de melhorias para obter melhores resultados.

Oportunidade decrescimento, mudança entre setores e empresas do grupo.

Benefícios para educação.",2 de jan. de 2015,4.0,1,Neutral,0.9691979885101318
26983062,Amaggi,Especialista De Planejamento Tributário,Funcionário(a) atual,"Ambiente de trabalho, segurança e estabilidade de emprego, programas sociais, vale alimentação, participação nos lucros e resultados que podem ser muitos bons.",12 de mar. de 2018,3.0,1,Neutral,0.9640193581581116
26816343,Amaggi,Analista Financeiro Sênior,Funcionário(a) atual,"Uma empresa sólida que respeita o ambiente, colabores e parceiros com quem se relaciona. Permite que apliquemos nosso conhecimento, dando liberdade para apresentação de propostas e novos projetos.",24 de jan. de 2017,4.0,1,Neutral,0.5744218230247498
26800095,Amaggi,Analista,Funcionário(a) atual,Clima amigável e informal. Empresa do agronegócio que respeita e pratica a sustentabilidade. Acesso fácil aos gerentes e diretores. Mantém boas relações de trabalho o que possibilita boas trocas de informações. Ótimo programa de desenvolvimento de gestores.,28 de nov. de 2016,5.0,1,Positive,0.9838619828224182
26607858,Amaggi,Operador,Funcionário(a) atual,E uma empresa  muito  boa de se trabalharé de muitos benéficos aos colaboradores!!!,10 de jan. de 2015,3.0,1,Positive,0.9896048307418823
27098978,Amaggi,Assistente De Melhoria Contínua,Funcionário(a) atual,"Oportunidades de crescimento existem, temos de estar preparados para elas, até o momento não tenho dificuldades de crescimento, vale ressaltar que estou iniciando a carreira. Rendimentos na média das empresas da área e horários flexíveis.",12 de nov. de 2018,5.0,1,Neutral,0.9863466620445251
26797592,Amaggi,Analista Sênior,Funcionário(a) atual,"Pacote muito bom de Benefícios, empresa buscar capacitar seus colaboradores, horário de trabalho de segunda a sexta, grupo em expansão pelo mundo.",14 de nov. de 2016,4.0,1,Positive,0.9864819049835205
26734023,Amaggi,Analista Administrativo,"Ex-funcionário(a), mais de um ano",Proporciona um bom ambiente de trabalho e se preocupa com a qualidade de vida para os colaboradores.,26 de dez. de 2015,2.0,1,Neutral,0.8829180598258972
26789977,Amaggi,Analista,Funcionário(a) atual,"Benefícios concedidos, atuação da diretoria de sustentabilidade, bons salários comparados ao mercado, crescimento constante e expansão internacional.",7 de out. de 2016,3.0,1,Neutral,0.5438329577445984
30360154,Amaggi,Analista De Sistemas Pleno,"Funcionário(a) atual, mais de um ano","Bons benefícios de modo geral, ambiente de trabalho confortável, bom relacionamento entre as pessoas do mesmo time, estrutura da empresa muito boa, PPR",13 de nov. de 2019,4.0,1,Positive,0.9817216396331787
